"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 17:47:02 GMT 2024","Mon Jun 03 17:47:02 GMT 2024","66","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithSpecialCharacterInID","userCantCreateProjectWithSpecialCharacterInID",""
"passed","Mon Jun 03 17:46:56 GMT 2024","Mon Jun 03 17:46:56 GMT 2024","120","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantCreateBuildConfigurationWithSpecificCharactersInId","userCantCreateBuildConfigurationWithSpecificCharactersInId",""
"passed","Mon Jun 03 17:46:55 GMT 2024","Mon Jun 03 17:46:56 GMT 2024","227","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantAddBuildConfigurationToDeletedProject","userCantAddBuildConfigurationToDeletedProject",""
"passed","Mon Jun 03 17:47:04 GMT 2024","Mon Jun 03 17:47:04 GMT 2024","142","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Mon Jun 03 17:46:58 GMT 2024","Mon Jun 03 17:46:58 GMT 2024","90","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectTest","userCanCreateProjectTest",""
"passed","Mon Jun 03 17:46:48 GMT 2024","Mon Jun 03 17:46:53 GMT 2024","5014","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanAddNewBuildConfigurationToProject","userCanAddNewBuildConfigurationToProject",""
"passed","Mon Jun 03 17:47:48 GMT 2024","Mon Jun 03 17:47:57 GMT 2024","9034","UI Suite","UI Test","com.example.dztc.ui.CreateNewProjectTest","com.example.dztc.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProject","authorizedUserShouldBeAbleToCreateNewProject",""
"passed","Mon Jun 03 17:46:55 GMT 2024","Mon Jun 03 17:46:55 GMT 2024","210","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithoutIdTest","userCanCreateBuildConfigurationWithoutIdTest",""
"passed","Mon Jun 03 17:46:58 GMT 2024","Mon Jun 03 17:46:59 GMT 2024","200","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProject","userCanCreateProjectWithParentProject",""
"passed","Mon Jun 03 17:46:54 GMT 2024","Mon Jun 03 17:46:54 GMT 2024","196","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithIdOutsideOfCharacterLimit","userCanCreateBuildConfigurationWithIdOutsideOfCharacterLimit",""
"passed","Mon Jun 03 17:46:56 GMT 2024","Mon Jun 03 17:46:56 GMT 2024","125","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantCreateBuildConfigurationWithEmptyStringAsName","userCantCreateBuildConfigurationWithEmptyStringAsName",""
"passed","Mon Jun 03 17:47:37 GMT 2024","Mon Jun 03 17:47:48 GMT 2024","11246","UI Suite","UI Test","com.example.dztc.ui.CreateBuildConfigurationTest","com.example.dztc.ui.CreateBuildConfigurationTest","authorizedUserToCreateBuildConfiguration","authorizedUserToCreateBuildConfiguration",""
"passed","Mon Jun 03 17:46:53 GMT 2024","Mon Jun 03 17:46:54 GMT 2024","268","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithIdInCharacterLimit","userCanCreateBuildConfigurationWithIdInCharacterLimit",""
"passed","Mon Jun 03 17:47:01 GMT 2024","Mon Jun 03 17:47:01 GMT 2024","127","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithDeletedParentProject","userCantCreateProjectWithDeletedParentProject",""
"passed","Mon Jun 03 17:47:03 GMT 2024","Mon Jun 03 17:47:03 GMT 2024","75","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithoutName","userCantCreateProjectWithoutName",""
"passed","Mon Jun 03 17:47:04 GMT 2024","Mon Jun 03 17:47:04 GMT 2024","68","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithoutNameTest","userCantCreateProjectWithoutNameTest",""
"passed","Mon Jun 03 17:46:59 GMT 2024","Mon Jun 03 17:46:59 GMT 2024","131","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings",""
"passed","Mon Jun 03 17:47:00 GMT 2024","Mon Jun 03 17:47:00 GMT 2024","78","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithinCharactersLimitTest","userCanCreateProjectWithinCharactersLimitTest",""
"passed","Mon Jun 03 17:47:00 GMT 2024","Mon Jun 03 17:47:00 GMT 2024","78","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithSpecialCharacterInName","userCanCreateProjectWithSpecialCharacterInName",""
"passed","Mon Jun 03 17:47:02 GMT 2024","Mon Jun 03 17:47:02 GMT 2024","92","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithSameNameTest","userCantCreateProjectWithSameNameTest",""
"passed","Mon Jun 03 17:47:15 GMT 2024","Mon Jun 03 17:47:37 GMT 2024","21819","UI Suite","UI Test","com.example.dztc.ui.CreateBuildConfigurationTest","com.example.dztc.ui.CreateBuildConfigurationTest","authorizedUserCanManuallyCreateBuildConfiguration","authorizedUserCanManuallyCreateBuildConfiguration",""
"passed","Mon Jun 03 17:46:37 GMT 2024","Mon Jun 03 17:46:40 GMT 2024","3391","Surefire suite","Surefire test","com.example.dztc.api.SetupTest","com.example.dztc.api.SetupTest","setAuthSettings","setAuthSettings",""
