"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 16:39:55 GMT 2024","Mon Jun 03 16:39:57 GMT 2024","2214","UI Suite","UI Test","com.example.dztc.ui.CreateNewProjectTest","com.example.dztc.ui.CreateNewProjectTest","projectShouldNotBeCreatedWithEmptyUrl","projectShouldNotBeCreatedWithEmptyUrl",""
"passed","Mon Jun 03 16:38:53 GMT 2024","Mon Jun 03 16:38:54 GMT 2024","214","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantCreateBuildConfigurationWithSpecificCharactersInId","userCantCreateBuildConfigurationWithSpecificCharactersInId",""
"passed","Mon Jun 03 16:39:03 GMT 2024","Mon Jun 03 16:39:03 GMT 2024","59","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithSpecialCharacterInID","userCantCreateProjectWithSpecialCharacterInID",""
"passed","Mon Jun 03 16:39:06 GMT 2024","Mon Jun 03 16:39:06 GMT 2024","68","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"broken","Mon Jun 03 16:39:37 GMT 2024","Mon Jun 03 16:39:47 GMT 2024","10117","UI Suite","UI Test","com.example.dztc.ui.CreateBuildConfigurationTest","com.example.dztc.ui.CreateBuildConfigurationTest","authorizedUserToCreateBuildConfiguration","authorizedUserToCreateBuildConfiguration",""
"passed","Mon Jun 03 16:38:54 GMT 2024","Mon Jun 03 16:38:54 GMT 2024","159","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantCreateBuildConfigurationWithoutName","userCantCreateBuildConfigurationWithoutName",""
"passed","Mon Jun 03 16:39:00 GMT 2024","Mon Jun 03 16:39:00 GMT 2024","128","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithinCharactersLimitTest","userCanCreateProjectWithinCharactersLimitTest",""
"passed","Mon Jun 03 16:39:07 GMT 2024","Mon Jun 03 16:39:07 GMT 2024","21","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Mon Jun 03 16:39:04 GMT 2024","Mon Jun 03 16:39:04 GMT 2024","58","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithoutNameTest","userCantCreateProjectWithoutNameTest",""
"passed","Mon Jun 03 16:40:02 GMT 2024","Mon Jun 03 16:40:05 GMT 2024","2987","UI Suite","UI Test","com.example.dztc.ui.CreateNewProjectTest","com.example.dztc.ui.CreateNewProjectTest","userShouldNotBeAbleToCreateNewProjectWithInvalidUrl","userShouldNotBeAbleToCreateNewProjectWithInvalidUrl",""
"passed","Mon Jun 03 16:38:58 GMT 2024","Mon Jun 03 16:38:58 GMT 2024","191","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings",""
"broken","Mon Jun 03 16:39:15 GMT 2024","Mon Jun 03 16:39:37 GMT 2024","21217","UI Suite","UI Test","com.example.dztc.ui.CreateBuildConfigurationTest","com.example.dztc.ui.CreateBuildConfigurationTest","authorizedUserCanManuallyCreateBuildConfiguration","authorizedUserCanManuallyCreateBuildConfiguration",""
"passed","Mon Jun 03 16:38:55 GMT 2024","Mon Jun 03 16:38:56 GMT 2024","1261","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectOnlyWithIDAndName","userCanCreateProjectOnlyWithIDAndName",""
"broken","Mon Jun 03 16:39:05 GMT 2024","Mon Jun 03 16:39:05 GMT 2024","122","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Mon Jun 03 16:38:56 GMT 2024","Mon Jun 03 16:38:56 GMT 2024","112","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectTest","userCanCreateProjectTest",""
"broken","Mon Jun 03 16:38:43 GMT 2024","Mon Jun 03 16:38:48 GMT 2024","5471","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanAddNewBuildConfigurationToProject","userCanAddNewBuildConfigurationToProject",""
"broken","Mon Jun 03 16:38:51 GMT 2024","Mon Jun 03 16:38:51 GMT 2024","246","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithoutIdTest","userCanCreateBuildConfigurationWithoutIdTest",""
"broken","Mon Jun 03 16:38:49 GMT 2024","Mon Jun 03 16:38:49 GMT 2024","421","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithIdInCharacterLimit","userCanCreateBuildConfigurationWithIdInCharacterLimit",""
"passed","Mon Jun 03 16:39:00 GMT 2024","Mon Jun 03 16:39:01 GMT 2024","149","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectOutOfCharactersLimitTest","userCantCreateProjectOutOfCharactersLimitTest",""
"passed","Mon Jun 03 16:38:52 GMT 2024","Mon Jun 03 16:38:52 GMT 2024","317","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantAddBuildConfigurationToDeletedProject","userCantAddBuildConfigurationToDeletedProject",""
"broken","Mon Jun 03 16:38:50 GMT 2024","Mon Jun 03 16:38:51 GMT 2024","236","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithSpecificCharactersInName","userCanCreateBuildConfigurationWithSpecificCharactersInName",""
"passed","Mon Jun 03 16:38:57 GMT 2024","Mon Jun 03 16:38:57 GMT 2024","205","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProject","userCanCreateProjectWithParentProject",""
